f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20
4.86956573486303e-06-9.39020489003072e-07i,-2.05148317163136e-05-4.7147327339793e-07i,-2.4521630991829e-06-4.20015993845431e-07i,-9.80955283825114e-06+1.25664899584866e-06i,1.83260804393132e-05+5.24567621780121e-07i,5.51410185648603e-07-7.84241609893728e-07i,-6.77395057296842e-06-1.58249005709758e-08i,-1.04788192628367e-06+2.65335463843289e-06i,-2.1107029806982e-06+1.4654368713076e-06i,4.40123147760745e-07+2.46220098124965e-06i,3.87583508130082e-06+1.36712898409002e-06i,4.25643318067867e-06+1.39539966595785e-07i,1.69740452000635e-08-8.50116950261303e-07i,-2.09623116278662e-06-1.56188283518472e-07i,3.879213363171e-09+3.12551512092833e-07i,5.94577248921029e-07+2.19989041991016e-07i,4.65348796426259e-07-1.34468501617997e-07i,1.76872489234255e-07-2.14979870658906e-07i,-1.38439668808488e-07+1.69510432561761e-08i,1.78727278877012e-07+8.23043946169246e-08i
3.59393410281677e-06-9.40290229617205e-07i,-1.59475376957134e-05-4.68290519606888e-07i,-2.19997219589723e-06-6.39831063446947e-07i,-7.81412847276102e-06+1.47049027187175e-06i,1.58269244273056e-05+5.65915695197765e-07i,4.44215055049282e-07-8.99257982569944e-07i,-6.28654406977959e-06-1.05412590113036e-07i,-1.9006614998174e-08+1.44887957453589e-06i,-2.31274967921008e-06+1.3867242430183e-06i,1.19944194342739e-06+2.55164762872955e-06i,4.26864238968672e-06+5.9065267318489e-08i,6.60095333418673e-07-1.61118263591242e-06i,-1.53794849329382e-07-8.43996909125528e-07i,-1.98394365343571e-06-1.44633409854834e-07i,2.22321534938162e-08+3.24160355996211e-07i,5.46614017251303e-07+1.8064606653786e-07i,4.07255416658497e-07-8.48255993195918e-08i,1.7272114291084e-07-2.22477860562227e-07i,-1.31778987853013e-07-2.6815424363811e-09i,1.63794942118954e-07+3.90723353369772e-08i
4.39280215032873e-06-8.40306012222936e-07i,-1.85762171167749e-05-4.30408816731592e-07i,-2.46306422164241e-06-5.78964151102119e-07i,-9.31144580811486e-06+1.55173259670759e-06i,1.85302737595801e-05+6.14163264472179e-07i,3.13036305507991e-07-1.92021457425438e-06i,-7.38335249199161e-06-2.86158593950672e-07i,3.56163692136771e-07+6.49767084756749e-07i,-2.6357940569651e-06+1.50843753216684e-06i,1.17782634295397e-06+2.80374741128352e-06i,4.88860108679811e-06+9.823413024153e-08i,-7.55762216123177e-08-9.64731578196213e-07i,-1.25367918210402e-06-7.32968586098354e-07i,-1.50418434481024e-06+2.23546394333554e-07i,9.38273927962376e-08+3.63874546542711e-07i,5.96408774910171e-07+1.22990786524801e-07i,3.76910964338789e-07-4.37636386524677e-08i,1.22263467002415e-07-2.36829193185626e-07i,-1.16258948650158e-07-1.94726394231772e-08i,2.35234337335285e-07-1.02075561993439e-08i
2.94176620516803e-06-9.51643586816598e-07i,-1.31620724000577e-05-4.98791590823747e-07i,-8.52283440530704e-06-6.10631209010988e-07i,-8.83959030672755e-06+1.47498304112063e-06i,1.47046358838288e-05+5.97460099714378e-07i,5.99125808214331e-07-1.02150599148779e-06i,-6.43298017095153e-06-1.66576467271824e-07i,1.74742034930089e-07+1.05251327708393e-06i,-2.87076218953923e-06+1.18049090093725e-06i,5.9803097137443e-06+9.59266237375081e-07i,6.01807696945663e-06+3.68533596834538e-07i,6.86475744443103e-08-1.05516713516414e-06i,-7.56333117608563e-07-9.92975381047423e-07i,-2.03908534885458e-06-7.41650354026536e-09i,7.26729059240309e-08+3.84536009055433e-07i,6.55686967298414e-07+1.54552567059401e-07i,4.13380085341894e-07-8.86668590822734e-08i,1.00012130233557e-07-2.60041673524575e-07i,-1.40117914134103e-07-3.39709872580635e-08i,3.22864915861949e-07-4.59895173448303e-08i
3.02003629473164e-06-8.06828663869549e-07i,-1.39374117700149e-05-4.02361694316034e-07i,-1.89572482850549e-06-1.09627475553317e-07i,-7.52993673510965e-06+1.23922919362127e-06i,1.61075389617395e-05+5.2226501878931e-07i,4.87309574792296e-07-9.08143479240289e-07i,-7.2611269983157e-06-1.26109490018523e-07i,2.70000199412652e-07+1.05323705646983e-06i,-2.25799040305723e-06+1.52001404345502e-06i,-8.30450812677847e-07+2.5123936347502e-06i,5.3511060497504e-06+1.82563496375054e-07i,2.39576487032472e-07-1.28329279087214e-06i,-2.3892064416669e-07-7.743423105773e-07i,-2.55570390240271e-06-1.15551062925544e-07i,6.65457221769264e-09+2.92454174494212e-07i,6.93870198545943e-07+1.39068487313931e-07i,5.01791765183393e-07-4.15139369385303e-08i,1.8952807443522e-07-2.07708095764257e-07i,-2.64816570471725e-07+5.37277927924729e-08i,2.42312551917612e-07+1.18810304668802e-07i
2.89971721889506e-06-9.50194695191417e-07i,-1.32474439142309e-05-4.78577854183014e-07i,-5.09826212687238e-06-2.58436970534266e-06i,-7.83901644611589e-06+1.81225520068938e-06i,1.45509303869264e-05+5.26778472316674e-07i,4.92586882055589e-07-7.97852746331313e-07i,-6.20132124095112e-06-8.49638563486363e-08i,-4.87417575743068e-08+1.50105094443828e-06i,-2.84984159447477e-06+1.03903902968238e-06i,5.81041022265771e-06+5.70737635015908e-07i,5.77753268960579e-06-6.2106204315981e-08i,1.72081506736601e-07-1.14969566597737e-06i,-3.7755564619782e-07-8.4837271276647e-07i,-2.10226586298648e-06-9.1931228994257e-08i,4.83224698612455e-08+3.42762162182035e-07i,6.07098975984575e-07+1.63067204392337e-07i,4.48462365720025e-07-8.89925878614492e-08i,8.95681934004472e-08-2.5621939144988e-07i,-1.47160035538172e-07-5.64004351942308e-08i,3.13254040009622e-07-4.70519787997686e-08i
3.9768757420991e-06-8.32146683740933e-07i,-1.73764760125971e-05-4.60808996325293e-07i,-8.64887071133344e-06+8.45670490429306e-07i,-2.23694249247042e-06+2.75368078339474e-06i,1.79262754102547e-05+6.15191947121153e-07i,-1.25328042913958e-06-3.38253075387427e-06i,-6.97334077676289e-06-4.69562261298867e-07i,4.36804427250602e-07+4.49906858586803e-07i,-3.36457405386786e-06+9.60780351693111e-07i,5.33057477890993e-06+6.97622615819698e-07i,1.3953253279003e-06-9.28379946234124e-07i,-2.49834324043626e-06-2.55544046358724e-07i,-1.41173334065753e-06+1.02484104456025e-06i,-1.88602137316121e-07+3.31143565842033e-07i,6.1247647710015e-07+8.35664197949013e-08i,5.37267407149552e-07-1.12899766155381e-07i,-1.43104836449459e-07+2.6887900765859e-07i,6.36532056554117e-07+1.39662952056095e-07i,2.69591291086788e-07-2.90190000782705e-07i,2.57698358053213e-08-3.41399775114328e-07i
3.45972162602039e-06-8.436429006911e-07i,-1.53021575469595e-05-4.55952555226748e-07i,-9.55013753404323e-06-1.97608709690029e-06i,-1.0502380965102e-05+1.78124525433399e-06i,1.7742271348003e-05+6.01277425668283e-07i,6.41564429254144e-07-1.67303506019816e-06i,-7.98416187244116e-06-2.7845669158072e-07i,3.99346939693516e-07+6.35338743825815e-07i,-3.68943486010253e-06+1.16689981939752e-06i,7.5590479079934e-06+7.4869934597163e-07i,7.45008524426309e-06-4.96817244018179e-07i,-1.63121069100606e-07-1.06403788853438e-06i,-2.41293588455296e-06-4.63564978172652e-07i,-1.03954188017649e-06+5.68550510288716e-07i,1.73221206026668e-07+4.67883739077283e-07i,8.12378743417877e-07+1.20717489134786e-07i,4.59434940406591e-07-9.00292359403089e-08i,-1.34947407601644e-07-2.59163632389548e-09i,8.89901670795316e-10+1.70975694153772e-07i,4.94614680169841e-07-8.58274116893759e-08i
3.83887770272422e-06-9.07821549455832e-07i,-1.68098610615529e-05-4.72876651504592e-07i,-9.48552441704399e-06+1.1002559306108e-07i,-6.72487399429302e-06+5.28441774487382e-06i,1.69453596586278e-05+5.9045876323726e-07i,5.51961575549596e-07-1.198898507887e-06i,-6.76214351856166e-06-1.93587960465914e-07i,3.10937234344325e-07+8.05679440144785e-07i,-2.92650926390161e-06+1.09030656180637e-06i,5.35712534011431e-06+1.09128312603499e-06i,3.75640206319629e-06-2.02276612682152e-06i,-7.38466952419559e-08-9.5400256140939e-07i,-1.42766689504746e-06-6.54517098496323e-07i,-1.31176636642255e-06+3.19403612273985e-07i,1.46125097862145e-07+3.95741287953775e-07i,5.91112351076836e-07+1.3392930697372e-07i,3.7238083166911e-07-8.85857868509123e-08i,-2.33090149523584e-08-5.20421263571259e-08i,-2.31978013482234e-09-5.55922402734355e-09i,3.25712292674874e-07-9.88042240656149e-08i
3.40848897227283e-06-8.63747053946119e-07i,-1.55457042766673e-05-4.42805112381762e-07i,-8.53723718877839e-06+9.5838293679291e-08i,-3.82487456046134e-06+4.40579952832797e-06i,1.6795212933152e-05+4.99010726176631e-07i,6.31530468980821e-07-7.91012195077069e-07i,-7.09561080540538e-06-1.09782695608707e-07i,2.83562230870052e-07+1.06434363445288e-06i,-3.3808137280695e-06+9.23766394296005e-07i,5.60226345572544e-06+9.77132360125956e-07i,2.45704883685202e-06-1.90416696466674e-06i,1.53229846621345e-08-8.91623774944316e-07i,-8.76010041997211e-07-8.16336185201275e-07i,-2.04152821829794e-06+5.98033986531361e-08i,6.21475818632489e-08+3.6127729449613e-07i,6.89090026133152e-07+1.39606150427209e-07i,4.72678753642977e-07-9.56649203535634e-08i,-1.23090034983451e-07-4.6365144478695e-08i,-1.22047695675827e-07-3.67722731824568e-08i,4.11731371332556e-07-7.59292393641886e-08i
3.53932483528659e-06-9.41805550354769e-07i,-1.56987802396625e-05-4.75567256577382e-07i,-9.82972672497543e-06+5.58861114136517e-07i,-9.60631658670716e-06+2.41940744442595e-06i,1.57657419343336e-05+5.04012060162508e-07i,5.5106829586724e-07-7.41884338483047e-07i,-6.22428530261883e-06-6.08900890008628e-08i,-1.96688290727383e-07+1.71844272277289e-06i,-2.75487101181162e-06+9.76775791658523e-07i,5.25630795374534e-06+9.47285011085026e-07i,4.40234640390555e-06-1.62399832929136e-06i,2.87004620653194e-07-1.28506406290556e-06i,-2.74903594566443e-07-8.26351226098015e-07i,-2.03404917372676e-06-1.14690263973199e-07i,4.27336209354972e-08+3.32525048375375e-07i,5.83849276358566e-07+1.75732995803058e-07i,4.23801923212557e-07-1.12481520977505e-07i,1.0478278592766e-07-2.41979702379202e-07i,-1.36142042730393e-07-4.71242637583671e-08i,2.89935221867371e-07-4.89967254155517e-08i
2.7844613402079e-06-8.47063409600643e-07i,-1.25216789732977e-05-4.19758041897331e-07i,-1.61377263607181e-06+8.14797134488957e-08i,-6.3848707261406e-06+1.22604071265393e-06i,1.33433502885022e-05+5.36398629884381e-07i,3.10492516954819e-07-8.50789018298131e-07i,-5.58493720100415e-06-9.53303846086934e-08i,-1.39972135274515e-07+1.44912292981752e-06i,1.68464773879362e-07-5.29513891449171e-07i,-1.7961279849218e-06+3.34117564892871e-07i,3.65747395462261e-06+2.52212363355748e-07i,2.55433878670223e-06-1.53019423949473e-06i,-1.73253527084832e-08-7.88520541181713e-07i,-1.83765468382633e-06-1.44016461852282e-07i,9.32627391143086e-09+2.80861711555113e-07i,4.73490683198266e-07+1.57780498226707e-07i,3.79992150288432e-07-4.64095147293272e-08i,1.73072780986746e-07-1.91237791940296e-07i,-1.24711074665773e-07+2.96764440214386e-08i,6.2267849980274e-08+1.45183152141333e-07i
3.22663829326e-06-8.46354237546344e-07i,-1.39479029992592e-05-4.38652854800552e-07i,-2.06356055658859e-06-6.67089549090643e-07i,-7.48007146333374e-06+1.46173303215085e-06i,1.47178883976028e-05+5.81947149597958e-07i,4.69121314628952e-07-1.22216492826483e-06i,-6.14771379400595e-06-2.03112793118543e-07i,2.18569471539281e-07+8.02409244097396e-07i,-2.22685556822534e-06+1.39758239428727e-06i,1.16488703087385e-06+2.58400856931574e-06i,4.26036112518489e-06+7.32231360795855e-08i,4.49843787592502e-08-9.62458516915811e-07i,-7.04675700346236e-07-8.81177104177219e-07i,-1.72921493350413e-06+3.20310971654661e-09i,6.87919298183056e-08+3.3634563352832e-07i,5.42850889489461e-07+1.29147837658947e-07i,3.47249398961598e-07-5.11541719695678e-08i,1.29162032192911e-07-2.16355142156888e-07i,-9.82632626312678e-08-1.29319352520404e-08i,2.08975271019493e-07-1.15371469794453e-08i
1.96715998586832e-06-8.09152013158322e-07i,-8.75154875279286e-06-4.15786148369038e-07i,-1.25722174963462e-06+7.70170890725287e-08i,-5.18139960572958e-06+1.25054138244518e-06i,1.06223100297262e-05+5.72931077107505e-07i,3.31775432810018e-07-1.10406245752257e-06i,-5.03038956239423e-06-1.86416840696416e-07i,6.8821018773944e-08+8.84283532354102e-07i,5.35812488271993e-07-3.81224951125196e-07i,-1.82813515693703e-06+4.75597493891232e-07i,3.63344515348029e-06+2.8636575353477e-07i,4.26264067041009e-07-1.27996499063133e-06i,-2.15316015919757e-07-8.50046868676109e-07i,-1.85225018975059e-06-1.3420059667574e-07i,2.80483330370288e-08+2.96437407240073e-07i,5.15880449913101e-07+1.28173328407751e-07i,3.50928368990193e-07-3.37995898630417e-08i,1.53547737377714e-07-1.89475641814973e-07i,-1.11941768689154e-07+4.68301657716209e-08i,-3.57280247570257e-08+1.28653423028602e-07i
3.62847097036177e-06-8.89878237523998e-07i,-1.57659792851446e-05-4.62003181384525e-07i,-2.38697654631508e-06-9.72688994063053e-07i,-8.5787270132266e-06+1.50335344864736e-06i,1.66872962025255e-05+5.7605733100319e-07i,6.28374128733931e-07-1.02380732808522e-06i,-6.96513308293657e-06-1.68248286751216e-07i,2.26961670013501e-07+9.93575277794552e-07i,-2.79143708331856e-06+1.31345398944231e-06i,1.9512309232991e-06+2.80596824644209e-06i,4.99916222777004e-06-4.09890847276531e-08i,7.6528046250352e-08-1.03018363491532e-06i,-6.04513213027252e-07-9.35977510047672e-07i,-2.08455146095784e-06-4.3776505221108e-08i,5.88444046282131e-08+3.50721018420675e-07i,6.23891774124615e-07+1.38301479050008e-07i,4.07266926259371e-07-5.96863724579985e-08i,1.26178166299464e-07-2.36716329025863e-07i,-1.41985595467535e-07-1.10838293772297e-08i,2.83644256370999e-07-1.80550126739643e-08i
3.17520827747793e-06-8.99319437116532e-07i,-1.42672693285658e-05-4.50070951874734e-07i,-2.11326503972741e-06-8.04165603237328e-07i,-7.812057789909e-06+1.25668833290759e-06i,1.54388405376696e-05+4.83741506875975e-07i,5.1004176260185e-07-7.20838372949841e-07i,-6.44072296536106e-06-6.91130373861819e-10i,-1.07149484736892e-06+2.58787502658887e-06i,-2.72542618260742e-06+1.19049231874602e-06i,1.57371517616748e-06+2.36494665842471e-06i,4.69569907428989e-06-2.31458286976417e-08i,4.1847013670479e-06-1.43162548116604e-06i,-2.46934775623389e-08-7.77329815431615e-07i,-2.31304558860263e-06-1.43747500536311e-07i,-1.2791472020059e-09+3.0205824676398e-07i,6.62034513045265e-07+2.21430853608131e-07i,5.06951669150847e-07-1.48447990610096e-07i,1.80367821089305e-07-2.12114658123894e-07i,-2.01911549260577e-07+2.82500955832376e-08i,2.55191518089995e-07+5.30674466041278e-08i
1.88912177706909e-06-8.98244264119826e-07i,-8.75653124792676e-06-4.39032644918112e-07i,-1.4698398624281e-06-5.0140881970192e-07i,-4.70755150894101e-06+1.21260784978567e-06i,9.81624530395233e-06+4.73666950562189e-07i,2.46039679690271e-07-7.10837412852754e-07i,-4.13571748181569e-06-2.44919344118797e-08i,-1.66499217871127e-06+1.97675450468051e-06i,-1.67548454365597e-06+1.10917060480032e-06i,1.09336552722873e-06+2.05597225668687e-06i,3.17879153230708e-06+4.12717021094487e-08i,3.11672092171318e-06-3.56384390043007e-07i,6.72863747337811e-09-7.35420727743158e-07i,-1.55245153522602e-06-1.35717521944699e-07i,1.57430850136886e-08+2.84323143500982e-07i,4.73055212421697e-07+2.05488542904405e-07i,4.1208878520902e-07-1.09006809925036e-07i,1.63989268266631e-07-1.9702149245956e-07i,-1.00929716291622e-07-1.57442976439126e-08i,1.31072635770974e-07+1.57446202813453e-08i
3.18082659827759e-06-9.21315988002496e-07i,-1.50053146658589e-05-4.66524540741161e-07i,-7.87767706005226e-06+4.56680997253965e-07i,-2.5010479352971e-06+3.16732834043832e-06i,1.69409260362608e-05+5.19672605864928e-07i,6.27417871793758e-07-8.18606126549209e-07i,-7.50985737333933e-06-1.08053352729497e-07i,3.47917565366376e-07+1.10139895191566e-06i,-3.84302830643623e-06+9.25622344294946e-07i,6.11306086819565e-06+8.27566240160236e-07i,1.95332718398574e-06-1.3537453017569e-06i,-1.11083970924305e-08-9.15104290888225e-07i,-1.23002155099716e-06-7.83794973845716e-07i,-2.06195342909471e-06+1.51479405476824e-07i,7.37848305456536e-08+4.06197447587982e-07i,7.885410561063e-07+1.48759522076211e-07i,5.57082314986361e-07-1.31565195103726e-07i,-2.21718713403618e-07-3.63886248572427e-08i,2.1063186020707e-07+2.33067923922381e-07i,5.23697618557192e-07-1.25450581670779e-07i
3.46975559548899e-06-1.04294061789939e-06i,-1.51663502701477e-05-5.32131709392043e-07i,-2.29947938688783e-06-9.31742540006992e-07i,-8.26699283229371e-06+1.50516189152469e-06i,1.57916552735045e-05+5.92948471136515e-07i,5.83747400252042e-07-8.82602195030335e-07i,-6.46116060941433e-06-7.90686905505288e-08i,-5.59362583198533e-07+2.13109477878808e-06i,-2.48334343854019e-06+1.40695401777552e-06i,1.61868445093533e-06+2.70921053111299e-06i,4.57995155562802e-06-2.57804980301638e-09i,1.54469175831744e-06-2.16361404189648e-06i,-9.89189958324196e-08-9.22733668177331e-07i,-2.19196494455771e-06-1.69730363613406e-07i,2.62326931598466e-08+3.54426652917075e-07i,6.19960566712888e-07+2.04357442174206e-07i,4.50385325904537e-07-1.1883080250628e-07i,1.69972401329388e-07-2.38993873633577e-07i,-1.31910122086439e-07-3.30891965995361e-11i,2.32934496514488e-07+1.46708519973522e-09i
2.95788118331185e-06-9.8893030793033e-07i,-1.32770364767517e-05-5.02311641077834e-07i,-6.80686284279453e-06+3.9384152732988e-07i,-2.79394477315267e-06+3.6806483687081e-06i,1.3265456075151e-05+5.50885103919619e-07i,4.361918183155e-07-8.42934943639221e-07i,-5.22075049922411e-06-1.10181465436798e-07i,-2.51900072678256e-08+1.23804994418103e-06i,-2.33453072116293e-06+9.76482202108213e-07i,3.96868319811406e-06+8.72010609188447e-07i,1.88870061337194e-06-1.41781798471744e-06i,9.305508487618e-08-9.86576214513762e-07i,-7.14074997238079e-07-8.21890030482564e-07i,-1.47897491883571e-06+2.20374197878803e-08i,1.17531618373837e-07+3.54024372400648e-07i,4.81233586240386e-07+1.55785559449776e-07i,3.41537761335099e-07-1.05808520580429e-07i,1.98019632930139e-08-7.30639377769736e-08i,3.57968578485349e-08-4.03653272469759e-08i,2.6396433009192e-07-1.14340916093181e-07i
2.37964926915512e-06-8.38823888195817e-07i,-1.09762390210012e-05-4.31778177536459e-07i,-5.77164979569808e-06+4.74366394898249e-07i,-2.0340357159399e-06+2.89271259117036e-06i,1.19483488195015e-05+4.9787292148589e-07i,4.30718120414893e-07-8.2602530154265e-07i,-5.11532313136732e-06-1.24656307945142e-07i,1.60390057833996e-07+8.80282779180905e-07i,-2.44835081346485e-06+8.77029288943169e-07i,4.06224853596781e-06+7.8022156346072e-07i,1.62666150687428e-06-1.26766496900623e-06i,-1.99665293176095e-09-8.35953216462326e-07i,-1.00859186512003e-06-6.6708817876844e-07i,-1.30898241006087e-06+1.73434314938077e-07i,1.15018347764618e-07+3.46287248407688e-07i,5.15500110550499e-07+1.30798869215973e-07i,3.37762455112056e-07-9.96930756336646e-08i,-3.156965642584e-08-4.62109705289703e-08i,7.04356102637706e-08+6.19829248717076e-08i,3.10695725535369e-07-1.0234732638763e-07i
2.92054327113532e-06-9.39037186654984e-07i,-1.35885918387366e-05-4.83286095827999e-07i,-6.47476074062207e-06+7.66828258308161e-07i,-1.79505281546815e-06+2.46931120198343e-06i,1.4079799111714e-05+5.60149493744637e-07i,4.59104399442049e-07-9.83227392372819e-07i,-5.76901064955508e-06-1.52069365933852e-07i,2.8186871165251e-07+8.21370701083544e-07i,-2.84862047183681e-06+9.06423722717851e-07i,4.46421557033792e-06+6.7569251982745e-07i,1.27568953519607e-06-8.6969524279498e-07i,-1.48706239155741e-07-9.73835385883292e-07i,-1.67252761553851e-06-4.08551431829795e-07i,-7.71734427137835e-07+4.10645832956765e-07i,2.77484879644034e-07+3.89540861049792e-07i,5.37978850632533e-07+1.31523343968723e-07i,2.19312572512208e-07+2.01582192392089e-07i,3.66449986928035e-07+1.44515563386265e-07i,3.84143925902503e-07-1.83885865377031e-07i,2.34514357181961e-07-3.23669772673753e-07i
3.7140399184522e-06-1.00755158109659e-06i,-1.69547759994203e-05-4.94917783645774e-07i,-2.2684325269989e-06-3.68141286115306e-07i,-8.8365237100181e-06+1.34042152748928e-06i,1.82061397271476e-05+5.46455098505051e-07i,4.52108077806789e-07-8.21839269855376e-07i,-7.5064245667355e-06+2.54346674618025e-08i,-1.42239544856953e-06+3.14565929498194e-06i,-2.94797211966585e-06+1.55584835507414e-06i,9.82892823915572e-07+2.73282642909485e-06i,4.61906429405093e-06+1.94285779521712e-06i,5.31634162409552e-06+1.44347953004012e-07i,1.00658127564853e-08-8.84978504757274e-07i,-2.65464196801699e-06-1.58342319527517e-07i,-7.15191989010544e-09+3.30689987386033e-07i,7.26492122880576e-07+2.5657205719508e-07i,5.92318882875187e-07-1.44289300809271e-07i,2.30390244520354e-07-2.34215542794121e-07i,-2.48091866462123e-07+3.99053779054865e-08i,2.2011119202743e-07+1.38456449273504e-07i
